"readingId","gaugeId","gaugeRevisionId","remarks","readingDate","readingHour","readingMinute","quality","rainAmount","snowDepth","snowAccumulation","createdDate","brand","model","description","gaugeType","gaugeTypeOther","lat","lng"
"1657280","6775","6775","","2014-01-01","7","0","Good","0.0","","","2013-01-03","Acu-Rite","","","TruChek","","32.23282903084677","-110.77904534341542"
"1657372","421","421","","2014-01-01","7","0","Good","0.0","","","2006-08-15","N/A","","","TruChek","","32.24649140400278","-110.82843229640275"
"1657477","5897","5897","","2014-01-01","7","0","Good","0.0","","","2011-07-23","Tru-Chek","","","TruChek","","32.24151736797371","-110.92039239408223"
"1657508","4433","4433","","2014-01-01","7","0","Good","0.0","","","2009-07-10","Oregon Scientific","","","TruChek","","32.466927","-110.941541"
"1657539","6126","6126","","2014-01-01","7","0","Good","0.0","","","2011-12-29","","","","TruChek","","32.38090829898425","-110.95698148012161"
"1657662","154","154","","2014-01-01","7","0","Good","0.0","","","2006-06-11","N/A","","","TruChek","","31.99548378428979","-111.30976438522339"
"1658018","6895","6895","","2014-01-01","7","0","Good","0.0","","","2013-01-27","","","","TruChek","","32.2440718366991","-111.06198728084564"
"1658174","67","67","","2014-01-01","7","0","Good","0.0","","","2006-09-08","Productive Alternatives","","","TruChek","","32.2308333333","-110.7647222222"
"1658435","3278","3278","","2014-01-01","7","0","Good","0.0","","","2008-09-01","Taylor","","","TruChek","","31.97948768240592","-110.71817073226384"
"1658640","5976","5976","","2014-01-01","7","0","Good","0.0","","","2011-08-26","","","","TruChek","","32.30010526603498","-110.95222645998206"
"1658714","1188","1188","","2014-01-01","7","0","Good","0.0","","","2007-07-04","La Crosse","","","TruChek","","32.35682118602634","-111.00310850149981"
"1659182","6192","6192","","2014-01-01","7","0","Good","0.0","","","2012-03-19","Tru-Chek","","","TruChek","","32.21101779721963","-110.86708670855387"
"1660154","1921","1921","","2014-01-01","7","0","Good","0.0","","","2007-09-21","","","","Other","digital guage 8yr old","32.25405751902881","-110.74853897094727"
"1666481","7893","7893","","2014-01-01","7","0","Good","0.0","","","2013-12-18","Tru-Chek","","","TruChek","","32.28723736458473","-110.99332219363077"
"1666620","1553","1553","","2014-01-01","7","0","Good","0.0","","","2007-07-27","Davis","","","TruChek","","32.2894726529","-110.8449268341"
"1667015","5879","5879","","2014-01-01","7","0","Good","0.0","","","2011-07-18","","","","TruChek","","32.30363846244661","-110.82668781280518"
"1669476","4895","4895","","2014-01-01","7","0","Good","0.0","","","2009-11-29","Oregon Scientific","","","TruChek","","32.29100633101441","-111.0150690078899"
"1673529","2413","2413","","2014-01-01","7","0","Good","0.0","","","2008-02-03","Oregon Scientific","","","TruChek","","32.23042356701033","-110.90151822567805"
"1721738","6453","6453","","2014-01-01","7","0","Good","0.0","","","2012-09-05","Tru-Chek","","","TruChek","","32.28229821352545","-110.94222664833069"
"1737284","1599","1599","","2014-01-01","7","0","Good","0.0","","","2007-07-31","Oregon Scientific","","","TruChek","","32.3211068805","-111.07704252"
"1741943","10","10","","2014-01-01","7","0","Good","0.0","","","2006-07-06","N/A","","","TruChek","","32.224578219","-110.9067329764"
"1749453","23","23","","2014-01-01","7","0","Good","0.0","","","2006-10-09","","","","TruChek","","32.2168676479","-110.8010995388"
"1749933","1433","1433","","2014-01-01","7","0","Good","0.0","","","2007-07-20","Productive Alternatives","","","FunnelCatchWithOverflow","","32.37623292340694","-111.01636290550232"
"1798892","6428","6428","","2014-01-01","7","0","Good","0.0","","","2012-08-23","N/A","","","TruChek","","32.1730132034446","-110.83864751458577"
"1817461","188","188","","2014-01-01","7","0","Good","0.0","","","2006-06-13","N/A","","","TruChek","","32.25304947316636","-111.02794307470731"
"1861781","3717","3717","","2014-01-01","7","0","Good","0.0","","","2009-01-05","Tru-Chek","","","TruChek","","32.24297429741304","-110.96666371823176"
"1631273","1725","1725","","2014-01-02","7","0","Good","0.0","","","2007-08-14","N/A","","","TruChek","","31.7911568804","-111.0263568163"
"1631277","2348","2348","70 - 42 ---- Davis Vantage VUE","2014-01-02","7","0","Good","0.0","","","2008-01-13","Davis","","","TruChek","","32.46957100591838","-110.95882335305419"
"1631286","178","178","","2014-01-02","7","0","Good","0.0","","","2006-06-21","","","Brookstone funnel type","TruChek","","32.521099","-110.897514"
"1631287","7913","7913","","2014-01-02","7","0","Good","0.0","","","2013-12-28","Torrent","","","TruChek","","32.46299815707086","-110.95316827297893"
"1631289","1335","1335","","2014-01-02","5","56","Good","0.0","","","2007-07-12","Bought at Ace Hardware","","","TruChek","","32.32545419316276","-110.9598058462143"
"1631300","1005","1005","","2014-01-02","7","0","Good","0.0","","","2007-03-28","La Crosse","","LaCrosse WS-7038U","TippingBucketOrElectronic","","32.2919577244985","-110.80424308776855"
"1631318","1229","1229","","2014-01-02","7","0","Good","0.0","","","2007-07-10","Davis","","","TruChek","","32.14598672436939","-110.73027849197388"
"1631324","6538","6538","","2014-01-02","7","0","Good","0.0","","","2012-09-29","Tru-Chek","","","TruChek","","32.37714893325592","-111.13654078915715"
"1631327","5166","5166","","2014-01-02","7","0","Good","0.0","","","2010-01-22","Davis","","","TruChek","","32.2274344748694","-110.86442310062637"
"1631328","196","196","","2014-01-02","7","0","Good","0.0","","","2006-06-17","Davis","","","TruChek","","32.2432233887","-111.0184979439"
"1631331","281","281","","2014-01-02","7","0","Good","0.0","","","2006-07-19","N/A","","","TruChek","","32.2807834363","-110.9673643112"
"1631334","103","103","","2014-01-02","7","0","Good","0.0","","","2006-07-29","La Crosse","","","TruChek","","32.3535774850585","-111.10339522361755"
"1631336","330","330","","2014-01-02","7","0","Good","0.0","","","2006-07-28","Tru-Chek","","Springfield 5 Inch","TruChek","","32.1408979003","-111.0380834341"
"1631352","6555","6555","","2014-01-02","7","0","Good","0.0","","","2012-10-05","Productive Alternatives","","","TruChek","","32.5187","-110.90229"
"1631355","184","184","","2014-01-02","7","0","Good","0.0","","","2006-06-20","Taylor","","","Other","similar to Tru-Chek but square and 6"" tall","32.2261257004","-110.7638597488"
"1631359","168","168","","2014-01-02","7","0","Good","0.0","","","2006-06-20","","","","TruChek","","32.2119568668","-111.04185462"
"1631361","1254","1254","","2014-01-02","7","0","Good","0.0","","","2007-07-10","","","","Other","Davis digital Tipping bucket","32.2938260182","-110.7896411419"
"1631391","3271","3271","","2014-01-02","7","0","Good","0.0","","","2008-08-31","Acu-Rite","","","TruChek","","32.32471983383206","-111.08645439147949"
"1631393","5545","5545","","2014-01-02","7","31","Good","0.0","","","2010-08-24","Oregon Scientific","","","TruChek","","32.11207053448044","-110.76502355933599"
"1631394","4296","4296","","2014-01-02","7","0","Good","0.0","","","2009-05-17","La Crosse","","","TruChek","","32.49655575564161","-110.8983188867569"
"1631401","1355","1355","","2014-01-02","7","0","Good","0.0","","","2007-07-13","RainWise Rainew","","","TruChek","","32.36317511056115","-111.00445792078972"
"1631405","3166","3166","","2014-01-02","7","0","Good","0.0","","","2008-07-27","Tru-Chek","","","TruChek","","31.89072621607337","-110.93151926994324"
"1631406","4419","4419","","2014-01-02","7","0","Good","0.0","","","2009-07-07","Springfield","","","TruChek","","32.28074885466054","-110.7749617472291"
"1631410","162","162","","2014-01-02","7","0","Good","0.0","","","2006-10-06","N/A","","CoCoRAHS offical gauge","TruChek","","32.39318342400378","-110.96568943932652"
"1631429","6357","6357","","2014-01-02","7","0","Good","0.0","","","2012-08-01","Stratus","","","TruChek","","32.36667734151787","-110.9659679280594"
"1631430","158","158","","2014-01-02","7","0","Good","0.0","","","2006-06-25","Productive Alternatives","","","TruChek","","32.4139642721","-110.9916973114"
"1631433","5662","5662","","2014-01-02","7","0","Good","0.0","","","2011-01-12","Taylor","","","TruChek","","32.44849750043792","-110.97991704940796"
"1631434","5147","5147","","2014-01-02","7","0","Good","0.0","","","2010-01-20","Acu-Rite","","","TruChek","","32.31111588367715","-111.07303690911976"
"1631442","1399","1399","","2014-01-02","8","5","Good","0.0","","","2007-07-17","Stratus","","","TruChek","","31.81016897895594","-111.02660250689951"
"1631444","3160","3160","","2014-01-02","8","0","Good","0.0","","","2008-07-26","","","","TruChek","","32.51815754102393","-110.90457916259766"
"1631445","1409","1409","","2014-01-02","7","0","Good","0.0","","","2007-07-18","Acu-Rite","","","TruChek","","32.43675487968805","-110.97863924504964"
"1631472","117","117","","2014-01-02","7","0","Good","0.0","","","2006-07-05","","","will purchase gauge..type?","TruChek","","32.0953547201","-110.6662166119"
"1631475","20","20","","2014-01-02","7","0","Good","0.0","","","2005-07-25","","","","TruChek","","31.9665807536","-110.6931138039"
"1631482","497","497","","2014-01-02","7","0","Good","0.0","","","2006-09-08","All Weather","","","TruChek","","32.1155439117","-110.72931289669998"
"1631503","6444","6444","","2014-01-02","7","0","Good","0.0","","","2012-09-01","La Crosse","","","TruChek","","32.17115808983002","-111.13429963588715"
"1631523","5325","5325","","2014-01-02","7","0","Good","0.0","","","2010-03-08","Tru-Chek","","","TruChek","","32.30452828614923","-111.08481153845787"
"1631529","231","231","","2014-01-02","7","0","Good","0.0","","","2006-07-07","Tru-Chek","","","TruChek","","32.04244156169651","-110.6803220808547"
"1631536","203","203","","2014-01-02","7","0","Good","0.0","","","2006-06-24","Acu-Rite","","ACU*RITE Deluxe Lawn & Garden Rain Gauge 6","TruChek","","32.19662598990558","-110.74815541505814"
"1631550","3203","3203","","2014-01-02","7","0","Good","0.0","","","2008-08-06","N/A","","","TruChek","","32.28818927713864","-110.88318049907684"
"1631551","129","129","","2014-01-02","7","0","Good","0.0","","","2006-06-11","Taylor","","","TruChek","","32.25539581644545","-110.88866829872131"
"1631552","1216","1216","","2014-01-02","7","0","Good","0.0","","","2007-07-09","","","","TruChek","","32.2496364607","-110.7882302999"
"1631555","4317","4317","","2014-01-02","7","0","Good","0.0","","","2009-05-23","N/A","","","TruChek","","32.31817379986719","-111.0301548242569"
"1631585","116","116","","2014-01-02","7","0","Good","0.0","","","2006-06-30","Tru-Chek","","","TruChek","","32.27011125010873","-110.93550503253937"
"1631588","1854","1854","","2014-01-02","7","0","Good","0.0","","","2007-09-05","","","","Other","Davis Instruments Vantage Pro2","32.2478307742","-110.8618757129"
"1631596","860","860","","2014-01-02","7","0","Good","0.0","","","2007-02-20","NSN6660-00-920-3722","","","TruChek","","32.4223780692389","-110.98432123661041"
"1631602","3075","3075","71/48","2014-01-02","7","0","Good","0.0","","","2008-07-15","?","","","TruChek","","32.14585718974063","-111.06929734423545"
"1631604","1260","1260","","2014-01-02","7","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.45618157418954","-111.07415646314621"
"1631609","408","408","","2014-01-02","7","0","Good","0.0","","","2006-08-11","La Crosse","","","TruChek","","32.2543932294","-110.8371162415"
"1631615","7433","7433","","2014-01-02","7","0","Good","0.0","","","2013-06-17","Tru-Chek","","","TruChek","","32.34350883269321","-110.93303793668952"
"1631616","142","142","","2014-01-02","7","0","Good","0.0","","","2006-06-20","Taylor","","","SimpleCatch","","32.3765795075","-111.0644254088"
"1631617","499","499","","2014-01-02","7","0","Good","0.0","","","2006-09-09","Davis","","","TruChek","","32.38655738836142","-111.01345002651215"
"1631619","7516","7516","","2014-01-02","11","35","Good","0.0","","","2013-07-08","Oregon Scientific","","","TruChek","","31.73926643859064","-111.01016767323017"
"1631623","5523","5523","","2014-01-02","7","0","Good","0.0","","","2010-07-31","Stratus","","","TruChek","","32.12961399423143","-111.12982007861547"
"1631626","4173","4173","","2014-01-02","7","0","Good","0.0","","","2009-04-11","Oregon Scientific","","","TruChek","","32.30599619277848","-111.0561990737915"
"1631639","3161","3161","","2014-01-02","7","0","Good","0.0","","","2008-07-26","Acu-Rite","","Acurite Pro. Weather Center + Taylor-Wedge Type + Garden Treasures Cylinder type","TruChek","","32.3747210762674","-111.02087143063954"
"1631657","5268","5268","","2014-01-02","7","0","Good","0.0","","","2010-02-08","","","","TruChek","","32.24300560401556","-111.1663627624511"
"1631686","6149","6149","","2014-01-02","7","0","Good","0.0","","","2012-01-31","N/A","","","TruChek","","32.36452575487575","-111.24194955826624"
"1631698","5661","5661","","2014-01-02","9","0","Good","0.0","","","2011-01-12","N/A","","","TruChek","","32.45977600234178","-110.94967460645421"
"1631702","417","417","","2014-01-02","7","0","Good","0.0","","","2006-08-13","Tru-Chek","","","TruChek","","32.16283674459501","-110.75767993927002"
"1631718","157","157","","2014-01-02","7","0","Good","0.0","","","2006-06-11","Tru-Chek","","","TruChek","","32.3018157135","-110.8980345726"
"1631806","80","80","","2014-01-02","10","30","Good","0.0","","","2006-01-13","All Weather","","","TruChek","","32.34217058931149","-111.21304392814636"
"1631818","5287","5287","","2014-01-02","7","0","Good","0.0","","","2010-02-24","Tru-Chek","","","TruChek","","32.24476601550634","-110.8040714263916"
"1631971","6267","6267","","2014-01-02","7","0","Good","0.0","","","2012-07-06","Stratus","","","TruChek","","32.26812390583419","-110.93858839944005"
"1632000","3076","3076","38.3 low temp","2014-01-02","7","0","Good","0.0","","","2008-07-15","Torrent","","","TruChek","","31.82222543929267","-111.01060152053833"
"1632004","2770","2770","","2014-01-02","7","0","Good","0.0","","","2008-05-13","Acu-Rite","","","TruChek","","32.2367496271376","-110.78468115068972"
"1632013","5657","5657","","2014-01-02","7","0","Good","0.0","","","2011-01-08","La Crosse","","","TruChek","","32.23052748289497","-110.97623974084854"
"1632059","419","419","","2014-01-02","7","0","Good","0.0","","","2006-08-14","Torrent","","also have tru-check wedge as backup","Other","Torrent","32.3467253626","-111.0097163916"
"1632077","857","857","","2014-01-02","7","0","Good","0.0","","","2007-02-14","N/A","","","TruChek","","32.3032054495353","-111.0002589225769"
"1632240","4624","4624","","2014-01-02","7","0","Good","0.0","","","2009-09-02","All Weather","","","TruChek","","32.2399293391497","-110.81812083721161"
"1632269","4395","4395","","2014-01-02","7","0","Good","0.0","","","2009-06-30","Taylor","","","TruChek","","32.152598","-110.7691"
"1632272","3002","3002","","2014-01-02","7","0","Good","0.0","","","2008-07-04","Taylor","","","TruChek","","32.09475029329084","-110.83338260650635"
"1632439","1728","1728","","2014-01-02","7","0","Good","0.0","","","2007-08-14","Tru-Chek","","","TruChek","","32.23264207783198","-110.9370231628418"
"1632486","6134","6134","","2014-01-02","7","0","Good","0.0","","","2012-01-05","Stratus","","","TruChek","","32.160949294177954","-111.03483326733112"
